MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,Global_BoxOfficeUSD,IMDbRating,NumVotesIMDb,Director,LeadActor
158150,How to Fall in Love,Comedy,2012.0,2012-07-21,United States of America,4000000.0,,5.2,20,,
222454,3 Hati Dua Dunia Satu Cinta,,2010.0,2010-07-01,United States,,,0.0,0,,
20377,The Brave Little Toaster Goes to Mars,Animation,1998.0,1998-05-19,United States,,,5.8,12,,
15803,Multi-Facial,Drama,1995.0,1995-01-01,United States of America,3000.0,,5.9,7,,
70027,The Wrecking Crew,Music,2008.0,2008-03-11,United States of America,,,7.3,26,,
12807,Looking for Cheyenne,Romance,2005.0,2005-04-01,France,,,6.2,3,,
110428,Camille Claudel 1915,Drama,2013.0,2013-03-13,France,3512454.0,115860.0,7.0,20,,
116,Match Point,Drama,2005.0,2005-10-26,Ireland,15000000.0,85306374.0,7.2,1134,,
182228,100 Degrees Below Zero,Action,2013.0,2013-03-29,United States of America,500000.0,,3.6,23,,
9326,Romancing the Stone,Action,1984.0,1984-03-30,Mexico,10000000.0,86572238.0,6.6,477,,
2671,Ringu,Horror,1998.0,1998-01-31,Japan,1200000.0,8690429.0,6.9,310,,
344854,The Pack,Thriller,2015.0,2015-08-05,Australia,,,5.2,38,,
420511,Ice Girls,,2016.0,2016-03-11,Canada,,,4.0,3,,
39772,Little Crumb,Drama,1999.0,1999-12-22,Netherlands,,,7.6,4,,
38636,Dancing Outlaw II: Jesco Goes to Hollywood,Documentary,1999.0,1999-01-01,United States of America,,,4.3,2,,
284284,The Keeping Room,Drama,2014.0,2014-09-25,United States of America,,,5.2,70,,
35125,Taxi Zum Klo,Drama,1980.0,1980-11-01,Germany,,,6.7,11,,
211755,Hunter × Hunter: Phantom Rouge,Animation,2013.0,2013-01-12,Japan,,,6.7,29,,
70387,A Man Called Sledge,Western,1970.0,1970-11-14,Italy,,,6.5,11,,
28997,Jean Charles,Drama,2009.0,2009-06-26,Brazil,,,6.2,18,,
86522,Louis Theroux: The Ultra Zionists,Documentary,2011.0,2011-02-03,United States,,,6.3,10,,
326013,I Remember You,,1986.0,1986-09-08,ru,,,3.0,2,,
64264,Gloss,Comedy,2007.0,2007-08-23,Russia,2500000.0,4684165.0,3.6,6,Andrei Konchalovsky,Yuliya Vysotskaya
14105,Already Dead,Action,2007.0,2007-12-11,United States of America,,,4.4,6,,
44373,New Best Friend,Drama,2002.0,2002-04-12,United States of America,,,5.0,11,,
414455,Chronically Metropolitan,Drama,2017.0,2017-08-04,United States of America,,,5.8,9,,
40341,Carnival of Souls,Horror,1998.0,1998-08-21,United States of America,2000000.0,,3.4,9,,
48573,Lope,Drama,2010.0,2010-09-03,Brazil,,,5.6,9,,
307020,Tarzan Rıfkı,Comedy,1986.0,1986-03-12,Turkey,,,6.8,2,,
9819,Marvin's Room,Drama,1996.0,1996-12-18,United States of America,23000000.0,12803305.0,6.6,130,,
10464,"Corrina, Corrina",Comedy,1994.0,1994-08-12,United States of America,,,6.4,83,,
105325,How to Hook Up Your Home Theater,Animation,2007.0,2007-12-21,United States of America,,,7.8,17,Kevin Deters,Bill Farmer
78604,Michael,Drama,2011.0,2011-05-12,Austria,,,7.4,34,,
77235,You're So Cupid,Fantasy,2010.0,2010-11-06,United States of America,,,4.8,15,,
10257,The Twins Effect II,Adventure,2004.0,2004-08-12,Hong Kong,,,4.8,26,,
63360,The Initiation,Thriller,1984.0,1984-12-07,United States of America,,,6.3,16,,
92397,Rites of Spring,Horror,2011.0,2011-01-01,United States of America,,,4.1,19,,
41477,Lone Wolf and Cub: Baby Cart in Peril,Action,1972.0,1972-11-15,Japan,,,6.9,29,,
54398,Strigoi,Comedy,2009.0,2009-11-01,United States,,,6.2,10,,
317,Grbavica: The Land of My Dreams,Drama,2006.0,2006-03-01,Bosnia and Herzegovina,,,6.9,15,,
11000,The Birdcage,Comedy,1996.0,1996-03-08,United States of America,31000000.0,185260553.0,6.7,303,,
270403,Gett: The Trial of Viviane Amsalem,Drama,2014.0,2014-06-25,Germany,,,7.4,44,,
79078,11/11/11,Horror,2011.0,2011-11-01,United States of America,,,2.2,13,,
46469,Proteus,Drama,2003.0,2003-09-07,Canada,,,6.7,3,,
11577,Pat Garrett & Billy the Kid,Western,1973.0,1973-05-23,United States of America,4638783.0,11000000.0,7.2,67,,
283552,The Light Between Oceans,Drama,2016.0,2016-09-02,New Zealand,20000000.0,25956113.0,6.9,403,,
8392,My Neighbor Totoro,Fantasy,1988.0,1988-04-16,Japan,,,8.0,1730,,
220809,The Phone Call,Drama,2013.0,2013-10-01,United Kingdom,,,7.5,11,,
31473,An American Tail: The Treasure of Manhattan Island,Family,1998.0,1998-11-16,United States of America,,,5.7,36,,
16576,Cheeni Kum,Drama,2007.0,2007-05-25,India,,,6.4,5,,
74465,We Bought a Zoo,Drama,2011.0,2011-12-22,United States of America,50000000.0,120081841.0,6.5,928,Cameron Crowe,Matt Damon
2023,Hidalgo,Western,2004.0,2004-03-05,United States of America,100000000.0,108103450.0,6.5,321,,
12706,Croupier,Drama,1998.0,1998-06-25,Germany,,,6.7,80,,
78400,The City Below,Romance,2010.0,2010-09-15,Germany,,,5.4,6,,
121113,Toomorrow,Comedy,1970.0,1970-08-27,United Kingdom,,,0.0,0,Val Guest,
10133,Cypher,Thriller,2002.0,2002-10-01,United States of America,7500000.0,,6.7,196,,
43065,"Nightmares in Red, White and Blue",Documentary,2009.0,2009-08-06,United States,,,6.5,23,,
46830,Poison Ivy,Comedy,1985.0,1985-02-10,United States of America,,,5.4,7,,
41664,Fantozzi Retires,Comedy,1988.0,1988-12-22,it,,,5.9,68,,
426265,Burning Sands,Drama,2017.0,2017-01-24,United States,,,6.3,30,,
13804,Fast & Furious,Action,2009.0,2009-04-02,United States of America,85000000.0,363164265.0,6.5,2426,,
34696,Fuel,Drama,2009.0,2009-01-01,United States,,,0.0,0,,
354832,The Cookie Mobster,Family,2014.0,2014-12-27,United States of America,,,0.0,0,,
196738,Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb',Documentary,2000.0,2000-05-04,United States of America,,,5.0,1,,
46432,Woh Lamhe,Drama,2006.0,2006-09-26,United States,,,5.0,3,Mohit Suri,Kangana Ranaut
84175,Beasts of the Southern Wild,Drama,2012.0,2012-06-29,United States of America,1800000.0,21107746.0,6.8,411,,
115046,Black & White & Sex,Drama,2012.0,2012-01-27,Australia,,,6.3,12,,
41568,Tales from the Crapper,Science Fiction,2004.0,2004-01-29,United States of America,,,3.6,7,,
60306,Victim,Drama,2010.0,2010-11-17,United States of America,,,4.0,12,,
22521,Terror's Advocate,Documentary,2007.0,2007-06-06,France,,,6.7,11,Barbet Schroeder,Jacques Vergès
20410,Scooby-Doo and the Alien Invaders,Animation,2000.0,2000-01-01,United States,,,6.3,51,,
246400,"20,000 Days on Earth",Documentary,2014.0,2014-07-05,United Kingdom,,,7.0,73,,
61062,The Unjust,Crime,2010.0,2010-10-28,South Korea,,,6.5,30,,
11239,Shall We Dance?,Music,1996.0,1996-01-27,Japan,,,7.2,35,,
54466,Dirty Business,Documentary,2009.0,2009-10-06,United States of America,,,0.0,0,,
124101,Rock Hudson's Home Movies,Documentary,1992.0,1992-09-12,United States,,,5.0,1,Mark Rappaport,
1991,Death Proof,Action,2007.0,2007-05-21,United States of America,25000000.0,25037897.0,6.7,1359,,
117340,Hello Lonesome,Drama,2010.0,2010-06-01,United States,,,6.3,3,,
40505,I Got the Hook Up,Action,1998.0,1998-05-27,United States of America,,,5.4,8,,
20695,Blessed,Thriller,2004.0,2004-05-16,Romania,,,5.8,5,,
252391,Kiki's Delivery Service,Fantasy,2014.0,2014-03-01,Japan,,,5.8,13,,
11557,St. Elmo's Fire,Drama,1985.0,1985-06-20,United States of America,,37803872.0,6.0,133,,
218909,Summer House,Drama,2013.0,2013-04-21,United States,,,3.0,1,,
21780,Annie: A Royal Adventure,Music,1995.0,1995-11-18,United States,,,3.6,8,,
86221,The Sleep Room,Drama,1998.0,1998-03-31,United States,,,7.0,1,,
47439,Time Regained,Drama,1999.0,1999-05-19,France,,,7.3,11,,
9384,Starsky & Hutch,Comedy,2004.0,2004-03-05,United States of America,60000000.0,170268750.0,5.6,661,,
24757,Stoic,Crime,2009.0,2009-01-01,Canada,2000000.0,,5.3,15,,
272875,The Continent,Drama,2014.0,2014-07-24,China,,,6.6,19,,
13015,George Carlin: Life Is Worth Losing,Documentary,2005.0,2005-11-05,United States of America,,,8.1,18,,
250625,Looking for Palladin,,2008.0,2008-03-05,United States,,,0.0,0,,
67367,The Thorn in the Heart,Documentary,2009.0,2009-10-10,France,,,5.5,4,,
23378,Into the Woods,Drama,1991.0,1991-03-15,United States,,,7.9,10,James Lapine,
327909,No Man's Island,Romance,2014.0,2014-10-16,Hungary,,,0.0,0,,
376599,Miles Jupp: Is The Chap You're Thinking Of,Comedy,2015.0,2015-11-13,United States,,,0.0,0,,Miles Jupp
279661,Killer Legends,History,2014.0,2014-07-01,United States,,,5.7,30,,
203066,Motorcycle Gang,,1994.0,1994-09-25,United States,,,0.0,0,John Milius,
229878,Blood and Ties,Thriller,2013.0,2013-10-24,South Korea,,,6.7,15,,
22939,Spider-Plant Man,Comedy,2005.0,2005-03-11,United Kingdom,,,5.5,12,,Rowan Atkinson
5458,Cruel Intentions 2,Drama,2000.0,2000-11-09,United States of America,,,4.4,99,,
217919,Salomé,,2013.0,2013-08-10,United States,,,7.9,11,,
37916,Swept Away,Drama,1974.0,1974-12-18,Italy,,,7.4,36,Lina Wertmüller,
40876,Down to the Bone,Drama,2004.0,2004-01-14,United States of America,,,6.5,11,,
171581,The Marine 3: Homefront,Action,2013.0,2013-03-05,United States of America,,,5.4,32,,
74836,Idaho Transfer,Science Fiction,1973.0,1973-06-15,United States,,,5.3,4,,
295389,Decameron proibitissimo (Boccaccio mio statte zitto),Comedy,1972.0,1972-08-03,Italy,,,0.0,0,,
253876,The Greatest Ears in Town: The Arif Mardin Story,,2010.0,2010-06-15,United States,,,0.0,0,,
5846,Sky High,Action,2003.0,2003-12-05,Japan,,,6.6,14,,
25338,The Silent Partner,Crime,1978.0,1978-09-07,Canada,,,6.9,23,,
310131,The Witch,Mystery,2016.0,2016-02-19,Canada,3500000.0,40423945.0,6.3,1471,,
19267,The Big Brawl,Action,1980.0,1980-09-10,Hong Kong,,,5.9,27,,
11986,Betty Blue,Drama,1986.0,1986-04-09,France,,2003822.0,7.5,88,,
49953,A Turtle's Tale: Sammy's Adventures,Animation,2010.0,2010-08-03,France,,,5.6,153,,
41441,The Sword with No Name,Action,2009.0,2009-09-24,South Korea,,,6.1,16,,
61663,Why Not Me?,Comedy,1999.0,1999-01-06,France,,,6.4,6,,
9700,The Lost City,Drama,2005.0,2005-09-03,United States of America,9600000.0,4386236.0,5.9,25,,
107257,A Perfect Ending,Drama,2012.0,2012-06-01,United States of America,,,6.0,24,,
15824,The Inheritance,Drama,2003.0,2003-02-21,United Kingdom,,,7.0,13,,
365805,Wrecker,Thriller,2015.0,2015-11-06,Canada,,,3.9,24,,
793,Blue Velvet,Crime,1986.0,1986-08-01,United States of America,6000000.0,8551228.0,7.7,758,,
168864,GMO OMG,Documentary,2013.0,2013-09-13,United States,,,7.4,15,,
32119,The Boys of St. Vincent,Drama,1992.0,1992-12-06,Canada,,,7.0,7,,
10688,Hamlet,Drama,2000.0,2000-05-12,United States of America,2000000.0,1568749.0,6.0,35,,
80742,School of Seduction,Comedy,2004.0,2004-09-17,Spain,,,2.3,2,,
122368,The Boy Who Walked Backwards,Drama,1995.0,1995-02-05,Denmark,,,6.8,4,,
155084,13 Sins,Horror,2014.0,2014-04-18,United States of America,5000000.0,13809.0,6.2,355,,
31245,Hobgoblins,Horror,1988.0,1988-07-14,United States of America,,,2.2,18,,
130278,Struck,,2008.0,2008-12-30,United States of America,,,8.0,1,,
178806,21 Ways to Ruin a Marriage,Comedy,2013.0,2013-02-07,Finland,,,6.4,7,,
208436,The Salt Prince,Fantasy,1983.0,1983-02-26,Germany,,,5.1,4,,
169917,A Walk Among the Tombstones,Crime,2014.0,2014-09-18,United States of America,28000000.0,53181600.0,6.2,1145,,
14709,Varsity Blues,Comedy,1999.0,1999-01-15,United States of America,,,6.0,126,,
303680,No Touching At All,Drama,2014.0,2014-05-31,Japan,,,5.7,8,,
215741,How Strange to be Named Federico: Scola Narrates Fellini,Documentary,2013.0,2013-09-12,Italy,96.0,,7.4,7,Ettore Scola,
31139,Office Romance,Comedy,1977.0,1977-10-26,Russia,,,8.1,47,Eldar Ryazanov,
59500,Jade Warrior,Action,2006.0,2006-09-08,China,,,5.9,17,,
159304,Runaway,,2009.0,2009-06-08,Canada,,,7.0,2,,
254738,The Knot,Documentary,2000.0,2000-03-25,ru,,,0.0,0,Alexander Sokurov,
40160,Meteor,Action,1979.0,1979-10-19,United States of America,,,5.1,37,,
172014,Underground,Documentary,1976.0,1976-05-09,United States of America,,,0.0,0,,
13825,The Lazarus Project,Drama,2008.0,2008-10-21,United Kingdom,9750000.0,558000.0,6.0,116,,
123846,Prime Mover,,2009.0,2009-02-08,United States,5000000.0,,4.0,1,,
11946,New Mischief by Emil,Comedy,1972.0,1972-10-21,Sweden,,,6.1,15,,
24660,A Detective Story,Science Fiction,2003.0,2003-04-01,United States,,,7.2,30,Shinichiro Watanabe,
14832,The Cement Garden,Drama,1993.0,1993-02-20,France,,322975.0,7.2,23,,
14337,Primer,Science Fiction,2004.0,2004-10-08,United States of America,7000.0,424760.0,6.9,671,Shane Carruth,
90125,Marley,Documentary,2012.0,2012-04-20,United Kingdom,,,7.5,107,,
609,Poltergeist,Horror,1982.0,1982-06-04,United States of America,10700000.0,122200000.0,7.1,811,,
102668,Budz House,Comedy,2011.0,2011-10-25,United States,,,4.3,5,,
72842,Albatross,Drama,2011.0,2011-10-14,United Kingdom,,,6.1,31,,
11445,Gypo,Drama,2005.0,2005-08-24,United Kingdom,,,5.8,4,,
264337,Spare Parts,Action,2015.0,2015-01-16,United States,,,6.6,65,,
19361,Sleep with Me,Comedy,1994.0,1994-01-01,United States of America,,161410.0,5.3,11,,
20345,The Bird with the Crystal Plumage,Horror,1970.0,1970-02-19,Italy,500000.0,,7.1,90,,
56583,The Saint of Fort Washington,Drama,1993.0,1993-11-03,United States of America,,,4.0,5,,
26133,Tuesdays with Morrie,Drama,1999.0,1999-12-05,United States of America,,,6.0,10,,
173480,The Other Shore,,2013.0,2013-07-23,United States,,,7.5,2,,
306966,Summer Camp,Horror,2016.0,2016-05-13,Spain,,,5.1,41,,
388586,The Love of Ulysses,,1984.0,1984-03-18,United States,,,0.0,0,,
37793,Ghosts,Music,1997.0,1997-09-04,United States of America,,,7.0,22,,
62894,Uuno Turhapuron Aviokriisi,Comedy,1981.0,1981-10-16,fi,,,4.3,3,Ere Kokkonen,
97794,The Road,Horror,2011.0,2011-11-30,Philippines,,,5.1,18,,
70374,Little Criminals,Crime,1995.0,1995-01-01,Canada,,,7.6,8,,
99599,Daughter of the Nile,Drama,1987.0,1987-08-22,Taiwan,,,7.0,3,,
51022,The Wounds,War,1998.0,1998-05-27,Serbia,10000.0,150000.0,7.2,16,,
102534,The Good Son,Thriller,2011.0,2011-03-25,fi,560000.0,,3.5,2,Zaida Bergroth,
33994,ivans xtc.,Drama,2000.0,2000-09-12,United States of America,,,5.2,7,,
345918,Come and Find Me,Drama,2016.0,2016-11-11,United States of America,,,5.7,71,,
10322,Being There,Comedy,1979.0,1979-12-19,United States of America,,30177511.0,7.7,243,,
417870,Girls Trip,Comedy,2017.0,2017-07-21,United States of America,,,7.1,393,,
87945,Chain Camera,Documentary,2001.0,2001-01-19,United States,,,0.0,0,Kirby Dick,
18,The Fifth Element,Adventure,1997.0,1997-05-07,France,90000000.0,263920180.0,7.3,3962,,
148864,Omertà,Drama,2012.0,2012-07-11,Canada,,,4.4,4,,
5951,The Jane Austen Book Club,Comedy,2007.0,2007-09-09,United States of America,,,6.6,121,,
206266,Shining Night: A Portrait of Composer Morten Lauridsen,Documentary,2012.0,2012-02-07,United States,,,0.0,0,,
241071,Brightest Star,Comedy,2014.0,2014-01-31,United States of America,,,4.5,11,,
155325,300 Miles to Heaven,Drama,1989.0,1989-10-30,Denmark,,,4.5,2,,
303856,The Presence,Horror,2014.0,2014-10-31,Germany,40000.0,,3.9,15,,
181135,Twist of Faith,Drama,2013.0,2013-03-09,United States,,,6.5,4,,
67809,Normal,Drama,2003.0,2003-01-21,United States of America,,,7.2,12,,
122959,Ballroom Dancer,Documentary,2011.0,2011-11-20,United States,,,5.0,1,,
268413,Antidote,Crime,2014.0,2014-05-08,Turkey,,,6.0,8,,
206953,Louis Theroux: America's Most Hated Family in Crisis,Documentary,2011.0,2011-04-03,United Kingdom,,,7.5,16,,
258945,Anything Can Happen,Documentary,1995.0,1995-12-10,Poland,,,4.5,2,,
230232,Heavenly Shift,Comedy,2013.0,2013-10-24,Hungary,,,5.7,3,,
138376,A Dark Truth,Action,2012.0,2012-11-29,Canada,,5750.0,5.3,35,,
209410,Shuddh Desi Romance,Comedy,2013.0,2013-09-06,India,,,5.7,29,,
33379,Greenfingers,Comedy,2001.0,2001-07-27,United Kingdom,,1443067.0,6.6,15,,
81022,Widows,Drama,2011.0,2011-08-18,Argentina,,,4.5,4,,
73,American History X,Drama,1998.0,1998-10-30,United States of America,20000000.0,23875127.0,8.2,3120,,
317557,Queen of Katwe,Drama,2016.0,2016-09-23,United States of America,15000000.0,10367161.0,7.1,103,,
4043,Law of Desire,Comedy,1987.0,1987-02-06,Spain,,,7.2,37,,
107852,Ça brûle,Drama,2006.0,2006-08-16,France,,,0.0,0,,
14839,Blue Collar,Drama,1978.0,1978-02-10,United States of America,,6521083.0,7.2,30,,
204668,Belle and Sebastian,Adventure,2013.0,2013-12-18,France,,,6.9,144,,
122372,The Ghostmaker,Horror,2011.0,2011-08-01,United States of America,,,4.9,19,,
123787,Weed,Documentary,1972.0,1972-04-01,United States of America,,,0.0,0,Alex de Renzy,
11107,Eddie,Action,1996.0,1996-05-31,United States of America,,,5.4,46,,
54445,S.W.A.T.: Firefight,Action,2011.0,2011-03-01,United States of America,8000000.0,,5.4,77,,
14748,Boy A,Crime,2007.0,2007-10-28,United Kingdom,,1200398.0,7.1,155,,
81273,The Dirty Picture,Drama,2011.0,2011-12-02,India,,,5.8,17,,
148031,Freedom Road,Drama,1979.0,1979-10-29,United States,,,3.5,2,,
62394,The Education of Little Tree,Drama,1997.0,1997-12-25,Canada,,,0.0,0,,
13476,Win a Date with Tad Hamilton!,Comedy,2004.0,2004-01-23,United States of America,17000000.0,16980098.0,5.5,163,,
298078,Ruined Heart: Another Love Story Between A Criminal & A Whore,Crime,2014.0,2014-10-24,Philippines,,,6.7,7,,
23522,The Book of Life,Comedy,1998.0,1998-08-22,France,,,6.9,9,,
118427,Mommy,Horror,1995.0,1995-11-28,United States of America,,,0.0,0,,
164120,Tropicália,Music,2012.0,2012-09-14,Brazil,,,6.5,5,,
376290,Miss Sloane,Drama,2016.0,2016-11-25,France,13000000.0,3500605.0,7.2,317,,
154030,The Tower,Action,2012.0,2012-12-25,South Korea,,,6.2,60,,
37727,Jönssonligan får guldfeber,Comedy,1984.0,1984-10-19,Denmark,,,5.3,14,,
37850,Rebellion,Action,2009.0,2009-10-08,Hong Kong,,,6.2,9,,
373976,The PHD Movie 2,Comedy,2015.0,2015-12-23,United States,,,0.0,0,,
148853,Legacy,,2006.0,2006-09-20,France,,,5.5,2,,
41488,The Statement,Drama,2003.0,2003-12-12,France,,,5.9,23,,
30999,Jason and the Argonauts,Action,2001.0,2001-01-07,United States of America,30000000.0,,5.4,16,Nick Willing,
1364,Sex and Lucia,Drama,2001.0,2001-08-24,Spain,,2628241.0,6.6,132,,
44414,Liebestraum,Horror,1991.0,1991-09-13,United States of America,,,6.2,5,,
24936,The Deep End,Drama,2001.0,2001-01-21,United States of America,3000000.0,,6.0,35,,
162437,Katatsumori,,1994.0,1994-05-22,Japan,,,7.0,1,Naomi Kawase,
4951,10 Things I Hate About You,Comedy,1999.0,1999-03-30,United States of America,16000000.0,53478166.0,7.3,1768,,
30127,The Invisible Woman,Comedy,2009.0,2009-06-05,Brazil,,,6.4,45,,
115283,A.C.O.D.,Comedy,2013.0,2013-10-03,United States of America,,175705.0,5.5,106,,
24272,Joseph and the Amazing Technicolor Dreamcoat,Music,1999.0,1999-11-07,United States of America,,,6.1,13,David Mallet,
60254,The Other Dumas,Drama,2010.0,2010-02-10,France,,,6.1,7,,
1024,Heavenly Creatures,Drama,1994.0,1994-09-02,New Zealand,5000000.0,3049135.0,6.9,299,,
300602,Capture the Flag,Comedy,2015.0,2015-08-28,Spain,14000000.0,8306690.0,5.7,52,,
141971,Blackout,Thriller,2008.0,2008-12-26,Finland,,,6.7,3,,
10449,When a Man Loves a Woman,Drama,1994.0,1994-04-29,United States of America,,50021959.0,6.0,71,,
44104,Private,Drama,2004.0,2004-08-12,Italy,,,7.8,4,,
232679,When the Game Stands Tall,Drama,2014.0,2014-08-22,United States of America,15000000.0,30127963.0,6.3,134,,
55429,Kołysanka,Horror,2010.0,2010-02-12,Poland,,,5.4,8,,
245703,Midnight Special,Adventure,2016.0,2016-02-18,United States of America,18000000.0,6212282.0,6.2,705,,
21344,The Krays,Drama,1990.0,1990-04-27,United Kingdom,,,5.6,34,,
380124,Boo! A Madea Halloween,Comedy,2016.0,2016-10-21,United States of America,,,5.3,219,Tyler Perry,
10139,Milk,History,2008.0,2008-11-26,United States of America,20000000.0,54586584.0,7.1,628,,
208968,Kumail Nanjiani: Beta Male,Comedy,2013.0,2013-07-21,United States of America,,,6.1,5,,
314635,Schmitke,Comedy,2014.0,2014-10-05,Czech Republic,,,0.0,0,,
149722,The 12 Disasters of Christmas,TV Movie,2012.0,2012-12-02,Canada,,,3.2,15,,
316437,Pairon Talle,,2011.0,2011-01-15,hi,,,5.0,1,,
94583,The Gay Bed and Breakfast of Terror,Horror,2007.0,2007-07-13,United States,,,3.6,7,,
20761,Play It to the Bone,Comedy,1999.0,1999-12-25,United States of America,24000000.0,8434146.0,5.7,53,,
99762,Salem Falls,Crime,2011.0,2011-11-19,United States of America,,,5.1,7,,
88253,Down Twisted,Action,1987.0,1987-03-01,United States,,,1.0,1,,
306383,Gajakessari,,2014.0,2014-05-23,United States,,,6.0,1,,
130719,The Mystery of Oberwald,,1981.0,1981-09-03,United States,,,7.5,2,,
18602,Morvern Callar,Drama,2002.0,2002-01-01,United Kingdom,,,7.2,34,,
153170,Bandh Darwaza,Horror,1990.0,1990-05-07,India,,,0.0,0,,
44946,Knucklehead,Drama,2010.0,2010-10-22,United States of America,,,4.9,10,,
21752,If I Were You 2,Comedy,2009.0,2009-02-01,Brazil,,,5.9,55,,
30352,Disorganized Crime,Action,1989.0,1989-04-14,United States of America,,,4.7,10,,
206408,Chinese Puzzle,Comedy,2013.0,2013-12-04,France,,,6.4,228,Cédric Klapisch,
570,Fat Girl,Drama,2001.0,2001-03-07,France,,,6.2,44,,
13141,Strangers with Candy,Comedy,2006.0,2006-07-28,United States of America,,,5.8,20,,
9517,Bully,Crime,2001.0,2001-06-15,United Kingdom,,480811.0,6.7,125,,
359244,Craig Ferguson: Just Being Honest,Comedy,2015.0,2015-09-10,United States of America,,,6.5,4,,
57400,The Human Resources Manager,Comedy,2011.0,2011-03-04,France,,,7.2,6,,
140441,Sadako 3D,Horror,2012.0,2012-05-12,Japan,,,5.9,18,,
15846,The Burrowers,Action,2008.0,2008-09-09,United States of America,7000000.0,,5.4,58,,
65515,The Eleventh Hour,Action,2008.0,2008-01-01,United States of America,,,4.3,4,,
421,The Life Aquatic with Steve Zissou,Adventure,2004.0,2004-12-10,United States of America,50000000.0,34808403.0,7.1,781,,
2900,The Astronaut's Wife,Drama,1999.0,1999-08-26,United States of America,75000000.0,19598588.0,5.5,263,,
31382,The Touch of Satan,Horror,1971.0,1971-08-23,United States of America,,,1.7,9,,
165550,Provocateur,Thriller,1998.0,1998-05-19,United States of America,,,3.0,1,,
306825,Deadly Daycare,Drama,2014.0,2014-10-24,United States of America,,,3.0,5,,
149320,King: A Filmed Record... Montgomery to Memphis,Documentary,1970.0,1970-03-24,United States of America,,,10.0,1,Sidney Lumet,Paul Newman
37190,Transylmania,Horror,2009.0,2009-12-04,United States of America,,263941.0,4.1,17,,
34075,Beyond Witch Mountain,,1982.0,1982-02-20,United States,,,6.0,1,,
285689,Glen Campbell: I'll Be Me,Documentary,2014.0,2014-04-24,United States of America,,365522.0,7.1,16,,
281338,War for the Planet of the Apes,Drama,2017.0,2017-07-11,Canada,152000000.0,369907963.0,6.7,1675,,
37573,My Only Sunshine,Drama,2009.0,2009-03-05,Turkey,,,6.6,8,Reha Erdem,
267178,Mad As Hell,,2014.0,2014-04-29,United States of America,,,10.0,1,,
2469,Tie Me Up! Tie Me Down!,Comedy,1989.0,1989-12-12,Spain,,,7.0,102,,
12198,Flight of the Red Balloon,Family,2007.0,2007-05-17,France,3000000.0,,6.1,15,,
71665,Divina Confusión,Drama,2008.0,2008-09-26,Mexico,,,4.3,2,,
81649,Pink Saris,Documentary,2010.0,2010-09-14,United States,,,5.0,1,,
27296,The Gingerdead Man,Fantasy,2005.0,2005-01-01,United States of America,,,3.9,20,,
159770,The Dirties,Drama,2013.0,2013-10-04,Canada,,,6.0,42,,
10620,Once Upon a Time in China and America,Action,1997.0,1997-02-01,United States of America,12000000.0,,5.7,23,,
9716,Everyone Says I Love You,Music,1996.0,1996-12-06,United States of America,20000000.0,,6.5,149,,
125513,Slayers Premium,Adventure,2001.0,2001-12-22,ja,,,4.5,2,,
10629,Veronica Guerin,Drama,2003.0,2003-07-11,Ireland,17000000.0,1569918.0,6.8,61,,
31410,My Sweet Little Village,Comedy,1985.0,1985-08-01,Czech Republic,,,7.5,21,,
78480,Monsieur Lazhar,Drama,2011.0,2011-09-10,Canada,,6581915.0,6.6,82,,
408194,Devil's Bride,Drama,2016.0,2016-09-09,Latvia,3100000.0,,6.6,8,,
14750,Mischief,Comedy,1985.0,1985-02-08,United States of America,,8692426.0,6.2,28,,
135097,The Cinema Snob Movie,Comedy,2012.0,2012-09-27,United States of America,,,9.0,1,,
75007,S.I.S.,Action,2008.0,2008-08-24,United States,,,4.0,6,,
171776,Sparks,Action,2013.0,2013-03-01,United States of America,,,4.9,38,,
24825,The Octagon,Adventure,1980.0,1980-08-14,United States of America,,18971000.0,4.4,37,,
42000,The Great Yokai War,Comedy,2005.0,2005-08-06,Japan,,,5.8,16,,
82693,Silver Linings Playbook,Drama,2012.0,2012-09-08,United States of America,21000000.0,205738714.0,7.0,4840,,
51993,Terri,Comedy,2011.0,2011-07-01,United States of America,,144633.0,6.6,44,,
64994,Martial Club,Action,1981.0,1981-08-19,Hong Kong,,,5.2,5,Liu Chia-Liang,
3526,Frances,Drama,1982.0,1982-12-03,United States of America,,5000000.0,7.1,24,,
72711,The Interrupters,Documentary,2011.0,2011-07-29,United States of America,,282448.0,5.7,12,,
42182,Octopus 2: River of Fear,Horror,2001.0,2001-12-06,United States of America,,,3.4,12,,
91551,Death of a Superhero,Animation,2011.0,2011-05-04,Germany,3.0,,6.9,44,,
34765,Zenon: Z3,TV Movie,2004.0,2004-06-11,United States,,,5.3,17,,
154442,Tree Without Leaves,,1986.0,1986-11-15,Japan,,,6.2,6,,
20684,Preaching to the Perverted,Comedy,1997.0,1997-07-04,United Kingdom,,,6.5,8,,
245692,The Search,Drama,2014.0,2014-11-26,Georgia,25000000.0,,7.1,26,,
16791,Five Children and It,Adventure,2004.0,2004-10-15,United Kingdom,,,5.5,67,,
297462,Old Fashioned,Romance,2014.0,2014-10-18,United States of America,,,6.4,14,,
